Tractor Name,Year,Hours,Company,Company URL,URL
Case IH Puma 165 CVT,2017,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/norwegian-agro-ron/b0dbdba4,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165-cvt/riyoletg.html
Case IH PUMA 160,2015,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haag-sas/2b617883,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-160/lblmwitb.html
Case IH PUMA 225 CVX,2011,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/agri-86/e2aeac93,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-225-cvx/rcrmpfrb.html
Case IH Puma 150 Multicontroller,2021,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haag-sas/2b617883,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150-multicontroller/vnvhqcxg.html
Case IH PUMA 185 FPS,2016,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haag-sas/2b617883,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-fps/rbwbqkxh.html
Case IH PUMA 150,2017,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haag-sas/2b617883,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150/xpokrqmo.html
Case IH PUMA 200 CVX,2021,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haag-sas/2b617883,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-200-cvx/0fqknjwp.html
Case IH Puma 150 CVX,2017,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/haag-sas/2b617883,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150-cvx/zjtnsqtb.html
Case IH Puma 185,2013,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/inter-business-fr/6c89642e,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/unzewqyk.html
Case IH PUMA 125 EP,2018,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/patoux-equipagri/b5ab0dac,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-125-ep/pjtkphpp.html
