Tractor Name,Year,Hours,Company,Company URL,URL
Case IH Puma 185 CVX,2019,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/axima/39abe62f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-cvx/rmwdwlsq.html
Case IH Puma 185,2018,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/qqzbmdxp.html
Case IH Puma 150,2022,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-150/mbxnppvi.html
Case IH Puma 185,2018,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/vpyprm0i.html
Case IH Puma 240 CVX,2022,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/tppblbng.html
Case IH Puma 185,2018,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/dotnuva-baltic-uab/8a61d000,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185/0dtp0kwq.html
Case IH Puma 165 KUN 2700 TIMER OG NYE DÆK!,2020,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thorup-maskinhandel/ea1d4f9f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-165-kun-2700-timer-og-nye-dak/vepbnbuo.html
Case IH PUMA 180 CVX MED FRONTLÆSSER,2016,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/hadsten-maskiner/b172c6cc,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-180-cvx-med-frontlasser/temophqh.html
Case IH Puma 185 CVXDRIVE KUN 1500 TIMER!,2019,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/thorup-maskinhandel/ea1d4f9f,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-185-cvxdrive-kun-1500-timer/miyqpkzk.html
Case IH Puma 240 CVX,2020,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/maskin-vast-ab/a845c38d,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-240-cvx/yclbtnyb.html
Case IH Puma 175 CVX,2023,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/rinkaby-maskin-ab/c202248a,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-175-cvx/wnlo0dvm.html
Case IH Puma 180 CVX,2011,N/A,,"https://www.mascus.co.ukhttps://www.mascus.co.uk/traktor-hostspecialisten-hvam/f6ee5538,1,relevance,searchdealer.html",https://www.mascus.co.uk/agriculture/tractors/case-ih-puma-180-cvx/memjvprp.html
